Est Number,Premise Name,Premise Address 1,Status,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date
66979.0,LIMESTONE BLUE,133 NORTH LIMESTONE,ACTIVE,2.0,96.0,2015-02-26,  15  19  26,NO,2013-06-24
66979.0,LIMESTONE BLUE,133 NORTH LIMESTONE,ACTIVE,1.0,93.0,2015-09-02,   3  15  19,NO,2013-06-24
66979.0,LIMESTONE BLUE,133 NORTH LIMESTONE,ACTIVE,2.0,98.0,2015-09-02,  15  19,NO,2013-06-24
30874.0,LINKBELT,2651 PALUMBO DRIVE,ACTIVE,1.0,100.0,2015-04-01,,NO,1992-04-24
30874.0,LINKBELT,2651 PALUMBO DRIVE,ACTIVE,1.0,100.0,2015-10-01,,NO,1992-04-24
72763.0,LIQUOR BARN,1837 PLAUDIT PLACE,ACTIVE,1.0,99.0,2015-02-06,  20,NO,2009-10-02
72763.0,LIQUOR BARN,1837 PLAUDIT PLACE,ACTIVE,1.0,97.0,2015-08-10,  15  16,NO,2009-10-02
54922.0,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,ACTIVE,1.0,99.0,2015-05-20,  31,NO,2009-10-02
54922.0,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,ACTIVE,1.0,98.0,2015-11-05,  30  31,NO,2009-10-02
96689.0,LITTLE BEGINNERS CHILD DEVELOPMENT CENTER,474 STONE RD,ACTIVE,1.0,100.0,2014-12-22,,NO,2014-12-22
96689.0,LITTLE BEGINNERS CHILD DEVELOPMENT CENTER,474 STONE RD,ACTIVE,1.0,96.0,2015-06-04,   1,NO,2014-12-22
96689.0,LITTLE BEGINNERS CHILD DEVELOPMENT CENTER,474 STONE RD,ACTIVE,2.0,100.0,2015-06-04,,NO,2014-12-22
96689.0,LITTLE BEGINNERS CHILD DEVELOPMENT CENTER,474 STONE RD,ACTIVE,1.0,100.0,2015-11-20,,NO,2014-12-22
96773.0,LITTLE CAESAR'S,3031 RICHMOND RD #110,ACTIVE,1.0,100.0,2015-01-13,,NO,2015-01-12
96773.0,LITTLE CAESAR'S,3031 RICHMOND RD #110,ACTIVE,1.0,98.0,2015-07-30,   2  19,NO,2015-01-12
96773.0,LITTLE CAESAR'S,3031 RICHMOND RD #110,ACTIVE,1.0,98.0,2016-01-13,  26,NO,2015-01-12
48865.0,LITTLE CAESAR'S PIZZA,2003 VERSAILLES ROAD,ACTIVE,1.0,95.0,2015-01-23,  12  15  20  31,NO,2011-04-11
48865.0,LITTLE CAESAR'S PIZZA,2003 VERSAILLES ROAD,ACTIVE,1.0,91.0,2015-07-20,  11  12  20  31,NO,2011-04-11
48865.0,LITTLE CAESAR'S PIZZA,2003 VERSAILLES ROAD,ACTIVE,2.0,96.0,2015-07-20,  12  20  31,NO,2011-04-11
48865.0,LITTLE CAESAR'S PIZZA,2003 VERSAILLES ROAD,ACTIVE,1.0,100.0,2016-01-05,,NO,2011-04-11
62854.0,LITTLE CAESAR'S PIZZA,3601 B WALDEN DRIVE,ACTIVE,1.0,100.0,2015-02-25,,NO,1999-12-06
62854.0,LITTLE CAESAR'S PIZZA,3601 B WALDEN DRIVE,ACTIVE,1.0,100.0,2015-09-09,,NO,1999-12-06
66936.0,LITTLE CAESAR'S PIZZA,3735 PALOMAR CTR #70,ACTIVE,1.0,96.0,2015-05-18,  12  15  31,NO,2001-11-20
66936.0,LITTLE CAESAR'S PIZZA,3735 PALOMAR CTR #70,ACTIVE,1.0,96.0,2015-11-13,  18  26  31,NO,2001-11-20
74414.0,LITTLE CAESAR'S PIZZA,135 E NEW CIRCLE RD  #110,ACTIVE,1.0,96.0,2015-02-13,  15  19  30  31,NO,2005-08-08
74414.0,LITTLE CAESAR'S PIZZA,135 E NEW CIRCLE RD  #110,ACTIVE,1.0,97.0,2015-07-22,   8  18,NO,2005-08-08
31760.0,LITTLE WONDER'S DAYCARE OF LEXINGTON,1961 CAMBRIDGE DRIVE,ACTIVE,1.0,97.0,2015-01-29,  20  26,NO,2014-07-31
31760.0,LITTLE WONDER'S DAYCARE OF LEXINGTON,1961 CAMBRIDGE DRIVE,ACTIVE,1.0,98.0,2015-08-11,  26,NO,2014-07-31
75331.0,"LOCAL TACO, THE",315 S LIMESTONE,ACTIVE,1.0,95.0,2015-03-09,  11,NO,2011-08-25
75331.0,"LOCAL TACO, THE",315 S LIMESTONE,ACTIVE,2.0,100.0,2015-03-09,,NO,2011-08-25
75331.0,"LOCAL TACO, THE",315 S LIMESTONE,ACTIVE,1.0,100.0,2015-09-11,,NO,2011-08-25
98142.0,LOCALS,701 NATIONAL AVE.,ACTIVE,1.0,100.0,2015-08-20,,NO,2015-08-20
98142.0,LOCALS,701 NATIONAL AVE.,ACTIVE,2.0,100.0,2015-10-16,,NO,2015-08-20
63097.0,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,ACTIVE,1.0,76.0,2015-01-08,  11  12  15  16  19  20  23  26  30  31  32  33  34,NO,1999-10-19
63097.0,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,ACTIVE,2.0,85.0,2015-01-08,  12  15  16  19  20  23  26  30  31  32  34,NO,1999-10-19
63097.0,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,ACTIVE,1.0,84.0,2015-07-29,   8  11  15  16  18  19  20  30  34,NO,1999-10-19
63097.0,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,ACTIVE,2.0,89.0,2015-07-29,   8  15  16  18  19  20  30  34,NO,1999-10-19
63097.0,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,ACTIVE,1.0,89.0,2016-01-12,   1  18  19  20  23  26  30,NO,1999-10-19
63097.0,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,ACTIVE,2.0,93.0,2016-01-12,  18  19  20  23  26  30,NO,1999-10-19
32481.0,LOGAN'S ROADHOUSE RESTAURANT,1250 S BROADWAY,ACTIVE,1.0,99.0,2014-12-03,  15,NO,1991-08-16
32481.0,LOGAN'S ROADHOUSE RESTAURANT,1250 S BROADWAY,ACTIVE,1.0,98.0,2015-06-09,  31  32,NO,1991-08-16
32481.0,LOGAN'S ROADHOUSE RESTAURANT,1250 S BROADWAY,ACTIVE,1.0,100.0,2015-12-03,,NO,1991-08-16
74940.0,LOGAN'S ROADHOUSE RESTAURANT,140 ROJAY DRIVE,ACTIVE,2.0,100.0,2014-12-05,,NO,2005-10-27
74940.0,LOGAN'S ROADHOUSE RESTAURANT,140 ROJAY DRIVE,ACTIVE,1.0,97.0,2015-06-02,  12  15,NO,2005-10-27
74940.0,LOGAN'S ROADHOUSE RESTAURANT,140 ROJAY DRIVE,ACTIVE,1.0,100.0,2015-11-20,,NO,2005-10-27
31711.0,LONG JOHN SILVER'S #11,4151 TATES CREEK CENTER,ACTIVE,1.0,100.0,2014-12-03,,NO,1988-07-22
31711.0,LONG JOHN SILVER'S #11,4151 TATES CREEK CENTER,ACTIVE,1.0,98.0,2015-05-12,  12,NO,1988-07-22
31711.0,LONG JOHN SILVER'S #11,4151 TATES CREEK CENTER,ACTIVE,1.0,99.0,2015-10-27,  15,NO,1988-07-22
31701.0,LONG JOHN SILVER'S #12,2197 VERSAILLES ROAD,ACTIVE,1.0,96.0,2015-04-07,  12  15  20,NO,1988-07-22
31701.0,LONG JOHN SILVER'S #12,2197 VERSAILLES ROAD,ACTIVE,1.0,96.0,2015-11-05,  20  23  26,NO,1988-07-22
61454.0,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,ACTIVE,1.0,97.0,2014-12-19,  19  31  32,NO,1998-12-08
61454.0,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,ACTIVE,1.0,97.0,2015-06-18,  15  20  31,NO,1998-12-08
31725.0,LOUDON SQUARE BUFFET,801 NORTH BROADWAY,ACTIVE,1.0,88.0,2015-04-30,   8  12  15  17  19  30  31,NO,1988-07-22
31725.0,LOUDON SQUARE BUFFET,801 NORTH BROADWAY,ACTIVE,2.0,93.0,2015-04-30,   8  12  15  19  30,NO,1988-07-22
31725.0,LOUDON SQUARE BUFFET,801 NORTH BROADWAY,ACTIVE,1.0,73.0,2015-10-14,   1   7   8  12  13  15  16  17  19  20  23  30  31,NO,1988-07-22
31725.0,LOUDON SQUARE BUFFET,801 NORTH BROADWAY,ACTIVE,2.0,81.0,2015-10-14,   8  12  13  15  16  17  19  20  23  30  31,YES,1988-07-22
31725.0,LOUDON SQUARE BUFFET,801 NORTH BROADWAY,ACTIVE,2.0,87.0,2015-10-28,   8  11  12  15  19  30  31,NO,1988-07-22
31725.0,LOUDON SQUARE BUFFET,801 NORTH BROADWAY,ACTIVE,2.0,92.0,2015-10-28,   8  12  15  19  30  31,NO,1988-07-22
45453.0,LUCKY HIBACHI BUFFET,180 EAST NEW CIRCLE RD,ACTIVE,1.0,86.0,2015-02-02,   8  12  15  18  19  20  26  29  30  31,NO,2013-07-24
45453.0,LUCKY HIBACHI BUFFET,180 EAST NEW CIRCLE RD,ACTIVE,1.0,69.0,2015-09-01,   1   3   8   9  11  15  17  18  19  20  23  26  30  31,NO,2013-07-24
45453.0,LUCKY HIBACHI BUFFET,180 EAST NEW CIRCLE RD,ACTIVE,1.0,87.0,2015-09-01,   8   9  15  18  19  20  23  26  30  31,NO,2013-07-24
48874.0,LUCKYS MARKET,"1030 S BROADWAY, ST B",ACTIVE,1.0,100.0,2016-01-21,,NO,2016-01-21
33179.0,LUNDY'S OF LEXINGTON,1389 PRIDEMORE COURT,ACTIVE,1.0,99.0,2015-06-19,  19,NO,1995-01-19
33179.0,LUNDY'S OF LEXINGTON,1389 PRIDEMORE COURT,ACTIVE,1.0,100.0,2015-12-18,,NO,1995-01-19
31736.0,LYNAGH'S,384 WOODLAND AVENUE,ACTIVE,1.0,98.0,2015-03-04,  19  30,NO,2014-03-10
31736.0,LYNAGH'S,384 WOODLAND AVENUE,ACTIVE,1.0,99.0,2015-09-17,  30,NO,2014-03-10
32517.0,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,ACTIVE,1.0,96.0,2015-02-26,  15  18  20  31,NO,1993-09-15
32517.0,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,ACTIVE,2.0,97.0,2015-06-09,  15  19  30,NO,1993-09-15
32517.0,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,ACTIVE,1.0,96.0,2015-08-26,  15  29  30,NO,1993-09-15
55898.0,LYSA SOCCERPLEX, MASTERSON STATION PARK,ACTIVE,1.0,100.0,2015-06-19,,NO,1996-07-31
94733.0,M-7,211 E SEVENTH ST,ACTIVE,1.0,100.0,2016-01-21,,NO,2016-01-21
65545.0,"MACHO NACHO, THE",854 E HIGH STREET,ACTIVE,1.0,100.0,2015-11-30,,NO,2015-11-30
98818.0,MAD MIKE'S,STATE MOBILE,ACTIVE,1.0,100.0,2015-11-24,,NO,2015-11-24
86979.0,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,ACTIVE,2.0,100.0,2014-12-11,,NO,2010-10-15
86979.0,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,ACTIVE,1.0,95.0,2015-05-29,  11,NO,2010-10-15
86979.0,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,ACTIVE,2.0,100.0,2015-05-29,,NO,2010-10-15
86979.0,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,ACTIVE,1.0,100.0,2015-11-20,,NO,2010-10-15
96526.0,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,ACTIVE,1.0,100.0,2015-01-16,,NO,2015-01-16
96526.0,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,ACTIVE,1.0,96.0,2015-07-28,  16  19  31,NO,2015-01-16
96526.0,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,ACTIVE,1.0,100.0,2016-01-14,,NO,2015-01-16
50321.0,MAGEE'S BAKERY,724 -726 E MAIN ST,ACTIVE,1.0,86.0,2015-06-08,   3   4  15  18  19  29  30  31,YES,1996-09-18
50321.0,MAGEE'S BAKERY,724 -726 E MAIN ST,ACTIVE,2.0,96.0,2015-06-23,  15  19  30  31,NO,1996-09-18
50321.0,MAGEE'S BAKERY,724 -726 E MAIN ST,ACTIVE,1.0,95.0,2015-12-08,  16  19  30  31,NO,1996-09-18
83433.0,MAI THAI RESTAURANT,131 W TIVERTON WAY #170,ACTIVE,1.0,96.0,2014-12-18,   8   9,NO,2009-04-27
83433.0,MAI THAI RESTAURANT,131 W TIVERTON WAY #170,ACTIVE,1.0,99.0,2015-06-02,  15,NO,2009-04-27
83433.0,MAI THAI RESTAURANT,131 W TIVERTON WAY #170,ACTIVE,1.0,100.0,2015-11-13,,NO,2009-04-27
31628.0,MAIN EXPOSITION (EAST),430 W. VINE STREET,ACTIVE,1.0,99.0,2015-03-18,  19,NO,1995-08-25
31628.0,MAIN EXPOSITION (EAST),430 W. VINE STREET,ACTIVE,1.0,98.0,2015-10-27,  15  19,NO,1995-08-25
30850.0,MAIN KITCHEN #179,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-03,,NO,1988-07-12
30850.0,MAIN KITCHEN #179,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-03,,NO,1988-07-12
30850.0,MAIN KITCHEN #179,1540 UNIVERSITY DR,ACTIVE,1.0,99.0,2015-09-26,  18,NO,1988-07-12
30850.0,MAIN KITCHEN #179,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-26,,NO,1988-07-12
30850.0,MAIN KITCHEN #179,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-11-21,,NO,1988-07-12
31533.0,MAIN KITCHEN/ GRANDSTAND,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31533.0,MAIN KITCHEN/ GRANDSTAND,4201 VERSAILLES RD.,ACTIVE,1.0,96.0,2015-10-07,  15  36,NO,1988-07-14
31533.0,MAIN KITCHEN/ GRANDSTAND,4201 VERSAILLES RD.,ACTIVE,2.0,99.0,2015-10-07,  15,NO,1988-07-14
86711.0,MAIN PANTRY,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,2010-10-20
86711.0,MAIN PANTRY,4201 VERSAILLES RD,ACTIVE,1.0,99.0,2015-10-07,  15,NO,2010-10-20
87028.0,MAIN STREET DELI,380 WEST MAIN,ACTIVE,1.0,95.0,2014-12-23,  12  15  18  19,NO,2010-12-29
87028.0,MAIN STREET DELI,380 WEST MAIN,ACTIVE,1.0,95.0,2015-06-11,  12  15  18  19,NO,2010-12-29
87028.0,MAIN STREET DELI,380 WEST MAIN,ACTIVE,1.0,97.0,2015-12-14,   8  15,NO,2010-12-29
31744.0,MALABU PUB AND GRILLE,239 SURFSIDE DR,ACTIVE,1.0,99.0,2015-05-13,  31,NO,1988-07-22
94829.0,MALIBU JACK'S,3025 BLAKE JAMES DR.,ACTIVE,1.0,100.0,2015-03-31,,NO,2014-03-07
94829.0,MALIBU JACK'S,3025 BLAKE JAMES DR.,ACTIVE,1.0,100.0,2015-09-30,,NO,2014-03-07
64612.0,MALONE'S,1920 PLEASANT RIDGE DR,ACTIVE,1.0,99.0,2014-12-30,  20,NO,2005-10-14
64612.0,MALONE'S,1920 PLEASANT RIDGE DR,ACTIVE,1.0,96.0,2015-06-10,  15  18  20  31,NO,2005-10-14
64612.0,MALONE'S,1920 PLEASANT RIDGE DR,ACTIVE,1.0,85.0,2015-12-07,   9  11  18  20  23  30  33,NO,2005-10-14
64612.0,MALONE'S,1920 PLEASANT RIDGE DR,ACTIVE,2.0,94.0,2015-12-07,   9  18  20  23  30,NO,2005-10-14
81350.0,MALONE'S,3735 PALOMAR CENTRE DRIVE,ACTIVE,1.0,98.0,2014-12-23,  26,NO,2008-06-17
81350.0,MALONE'S,3735 PALOMAR CENTRE DRIVE,ACTIVE,1.0,97.0,2015-06-29,   4  15,NO,2008-06-17
81350.0,MALONE'S,3735 PALOMAR CENTRE DRIVE,ACTIVE,1.0,100.0,2015-12-15,,NO,2008-06-17
59830.0,MALONE'S - DRAKE'S,3347 TATES CREEK RD,ACTIVE,1.0,96.0,2014-12-04,   8  15  32,NO,1998-04-14
59830.0,MALONE'S - DRAKE'S,3347 TATES CREEK RD,ACTIVE,1.0,97.0,2015-06-29,   8  15,NO,1998-04-14
59830.0,MALONE'S - DRAKE'S,3347 TATES CREEK RD,ACTIVE,1.0,99.0,2015-12-10,  32,NO,1998-04-14
78857.0,MAN O'WAR FOUNDATION FARMHOUSE,4089 IRONWORKS PKWY,ACTIVE,1.0,93.0,2015-06-11,   9  19  22,NO,2010-04-01
78857.0,MAN O'WAR FOUNDATION FARMHOUSE,4089 IRONWORKS PKWY,ACTIVE,2.0,97.0,2015-06-11,   9  19,NO,2010-04-01
78857.0,MAN O'WAR FOUNDATION FARMHOUSE,4089 IRONWORKS PKWY,ACTIVE,1.0,92.0,2015-11-05,   3   5  19,NO,2010-04-01
78857.0,MAN O'WAR FOUNDATION FARMHOUSE,4089 IRONWORKS PKWY,ACTIVE,2.0,97.0,2015-11-05,   5  19,NO,2010-04-01
57693.0,MANCINO'S,1590 -A LEESTOWN RD,ACTIVE,1.0,99.0,2014-12-15,  19,NO,1997-05-13
57693.0,MANCINO'S,1590 -A LEESTOWN RD,ACTIVE,1.0,91.0,2015-06-16,  12  15  18  28  31,YES,1997-05-13
57693.0,MANCINO'S,1590 -A LEESTOWN RD,ACTIVE,2.0,100.0,2015-07-06,,NO,1997-05-13
57693.0,MANCINO'S,1590 -A LEESTOWN RD,ACTIVE,1.0,99.0,2015-12-02,  19,NO,1997-05-13
74990.0,MANDARIN,"2220 NICHOLASVILLE, STE. 120",ACTIVE,1.0,94.0,2015-03-25,   2  17  31,NO,2013-11-08
74990.0,MANDARIN,"2220 NICHOLASVILLE, STE. 120",ACTIVE,2.0,98.0,2015-03-25,   2  31,NO,2013-11-08
74990.0,MANDARIN,"2220 NICHOLASVILLE, STE. 120",ACTIVE,1.0,96.0,2015-09-24,   8  15  31,NO,2013-11-08
32973.0,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,ACTIVE,1.0,96.0,2014-11-05,   5  19  31,NO,2012-08-14
32973.0,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,ACTIVE,1.0,89.0,2015-04-22,   1   8  15  19  30  31  32,YES,2012-08-14
32973.0,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,ACTIVE,1.0,86.0,2015-05-05,   1  15  19  26  28  30  31,NO,2012-08-14
32973.0,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,ACTIVE,2.0,94.0,2015-05-05,  15  19  26  30  31,NO,2012-08-14
32973.0,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,ACTIVE,1.0,96.0,2015-10-23,  19  26  31,NO,2012-08-14
41125.0,"MARATHON, SPEAKS",1900 NEWTOWN PIKE,ACTIVE,1.0,100.0,2015-01-15,,NO,1990-01-30
41125.0,"MARATHON, SPEAKS",1900 NEWTOWN PIKE,ACTIVE,1.0,100.0,2015-07-28,,NO,1990-01-30
41125.0,"MARATHON, SPEAKS",1900 NEWTOWN PIKE,ACTIVE,2.0,100.0,2015-07-28,,NO,1990-01-30
86726.0,MARCO'S PIZZA #1172,115 N LOCUST HILL DR. #117,ACTIVE,1.0,98.0,2015-01-08,  18  30,NO,2013-01-09
86726.0,MARCO'S PIZZA #1172,115 N LOCUST HILL DR. #117,ACTIVE,1.0,98.0,2015-07-21,  12,NO,2013-01-09
86726.0,MARCO'S PIZZA #1172,115 N LOCUST HILL DR. #117,ACTIVE,1.0,91.0,2016-01-04,  11  16  34,NO,2013-01-09
86726.0,MARCO'S PIZZA #1172,115 N LOCUST HILL DR. #117,ACTIVE,2.0,96.0,2016-01-04,  16  34,NO,2013-01-09
77200.0,MARCO'S PIZZA #1226,2348 NICHOLASVILLE RD STE. 120,ACTIVE,1.0,98.0,2014-12-16,  16,NO,2013-04-12
77200.0,MARCO'S PIZZA #1226,2348 NICHOLASVILLE RD STE. 120,ACTIVE,1.0,98.0,2015-01-08,  16,NO,2013-04-12
77200.0,MARCO'S PIZZA #1226,2348 NICHOLASVILLE RD STE. 120,ACTIVE,1.0,99.0,2015-07-22,  15,NO,2013-04-12
77200.0,MARCO'S PIZZA #1226,2348 NICHOLASVILLE RD STE. 120,ACTIVE,1.0,98.0,2016-01-07,  12,NO,2013-04-12
63423.0,MARIANA'S,2350 WOODHILL DR. #4,ACTIVE,1.0,98.0,2015-01-06,  15  30,NO,2003-08-21
63423.0,MARIANA'S,2350 WOODHILL DR. #4,ACTIVE,1.0,96.0,2015-07-15,   4  19  30,NO,2003-08-21
63423.0,MARIANA'S,2350 WOODHILL DR. #4,ACTIVE,1.0,96.0,2016-01-05,  19  29  31,NO,2003-08-21
88423.0,MARIA'S KITCHEN,895 N BROADWAY,ACTIVE,1.0,98.0,2015-01-22,  19  20,NO,2011-06-01
88423.0,MARIA'S KITCHEN,895 N BROADWAY,ACTIVE,1.0,96.0,2015-10-29,   2  23  26,NO,2011-06-01
32261.0,MARIKKA'S REST. & BIER STUBE,411 SOUTHLAND DRIVE,ACTIVE,1.0,100.0,2014-12-27,,NO,1992-03-04
32261.0,MARIKKA'S REST. & BIER STUBE,411 SOUTHLAND DRIVE,ACTIVE,1.0,100.0,2015-06-18,,NO,1992-03-04
32261.0,MARIKKA'S REST. & BIER STUBE,411 SOUTHLAND DRIVE,ACTIVE,1.0,100.0,2015-12-28,,NO,1992-03-04
31761.0,MARINO'S DAY CARE CENTER,130 WEST FIFTH STREET,ACTIVE,1.0,100.0,2015-03-26,,NO,1990-01-30
31761.0,MARINO'S DAY CARE CENTER,130 WEST FIFTH STREET,ACTIVE,1.0,100.0,2015-09-24,,NO,1990-01-30
44287.0,MARRIOTT 19TH HOLE @ GRIFFIN GATE,1800 NEWTOWN PIKE,ACTIVE,1.0,98.0,2015-06-16,  19  30,NO,1991-04-26
44287.0,MARRIOTT 19TH HOLE @ GRIFFIN GATE,1800 NEWTOWN PIKE,ACTIVE,1.0,93.0,2015-08-31,  15  17  23  30,NO,1991-04-26
44287.0,MARRIOTT 19TH HOLE @ GRIFFIN GATE,1800 NEWTOWN PIKE,ACTIVE,2.0,97.0,2015-08-31,  15  23  30,NO,1991-04-26
69424.0,MARRIOTT RESIDENCE INN -FOOD,2688 PINK PIGEON WAY,ACTIVE,1.0,99.0,2014-11-06,  15,NO,2009-03-04
69424.0,MARRIOTT RESIDENCE INN -FOOD,2688 PINK PIGEON WAY,ACTIVE,1.0,100.0,2015-04-15,,NO,2009-03-04
69424.0,MARRIOTT RESIDENCE INN -FOOD,2688 PINK PIGEON WAY,ACTIVE,1.0,100.0,2015-09-28,,NO,2009-03-04
63536.0,MARTIN LUTHER KING ACADEMY,2200 LIBERTY RD,ACTIVE,1.0,100.0,2015-01-30,,NO,2000-01-31
63536.0,MARTIN LUTHER KING ACADEMY,2200 LIBERTY RD,ACTIVE,1.0,100.0,2015-09-10,,NO,2000-01-31
41853.0,MARTINE'S,1039 INDUSTRY RD,ACTIVE,1.0,93.0,2015-01-09,  11  12,NO,1991-11-18
41853.0,MARTINE'S,1039 INDUSTRY RD,ACTIVE,2.0,98.0,2015-01-09,  12,NO,1991-11-18
41853.0,MARTINE'S,1039 INDUSTRY RD,ACTIVE,1.0,96.0,2015-07-07,  12  34,NO,1991-11-18
41853.0,MARTINE'S,1039 INDUSTRY RD,ACTIVE,1.0,98.0,2016-01-07,  26,NO,1991-11-18
57081.0,MARY QUEEN HOLY ROSARY SCHOOL,605 HILL N DALE,ACTIVE,1.0,100.0,2015-03-17,,NO,1997-02-06
57081.0,MARY QUEEN HOLY ROSARY SCHOOL,605 HILL N DALE,ACTIVE,1.0,98.0,2015-10-12,  31  32,NO,1997-02-06
31763.0,MARY TODD ELEMENTARY SCHOOL,551 PARKSIDE DR,ACTIVE,1.0,100.0,2015-02-13,,NO,1988-07-22
31763.0,MARY TODD ELEMENTARY SCHOOL,551 PARKSIDE DR,ACTIVE,1.0,100.0,2015-09-28,,NO,1988-07-22
56509.0,MASALA INDIAN CUISINE,"3061 FIELDSTONE WAY, SUITE 600",ACTIVE,1.0,88.0,2015-04-14,   8  12  15  17  19  20  31,NO,1996-11-05
56509.0,MASALA INDIAN CUISINE,"3061 FIELDSTONE WAY, SUITE 600",ACTIVE,2.0,92.0,2015-04-14,   8  12  15  19  20  31,NO,1996-11-05
56509.0,MASALA INDIAN CUISINE,"3061 FIELDSTONE WAY, SUITE 600",ACTIVE,1.0,93.0,2015-11-12,   8  12  19  20  31,NO,1996-11-05
56509.0,MASALA INDIAN CUISINE,"3061 FIELDSTONE WAY, SUITE 600",ACTIVE,1.0,93.0,2015-11-12,   8  12  19  20  31,NO,1996-11-05
31765.0,MAXWELL ELEMENTARY SCHOOL,333 WOODLAND AVE,ACTIVE,1.0,100.0,2015-02-25,,NO,1988-07-22
31765.0,MAXWELL ELEMENTARY SCHOOL,333 WOODLAND AVE,ACTIVE,1.0,100.0,2015-08-25,,NO,1988-07-22
43424.0,MAXWELL ST. PRESBYTERIAN CHUR.,180 E. MAXWELL STREET,ACTIVE,1.0,100.0,2014-12-09,,NO,1998-04-14
43424.0,MAXWELL ST. PRESBYTERIAN CHUR.,180 E. MAXWELL STREET,ACTIVE,1.0,100.0,2015-06-29,,NO,1998-04-14
43424.0,MAXWELL ST. PRESBYTERIAN CHUR.,180 E. MAXWELL STREET,ACTIVE,1.0,100.0,2015-12-18,,NO,1998-04-14
31768.0,MAYFAIR MANOR,3300 TATES CREEK ROAD,ACTIVE,1.0,100.0,2015-01-07,,NO,1988-07-22
31768.0,MAYFAIR MANOR,3300 TATES CREEK ROAD,ACTIVE,1.0,100.0,2015-07-24,,NO,1988-07-22
31768.0,MAYFAIR MANOR,3300 TATES CREEK ROAD,ACTIVE,1.0,100.0,2016-01-06,,NO,1988-07-22
31769.0,MAYFAIR VILLAGE,3310 TATES CREEK ROAD,ACTIVE,1.0,100.0,2015-03-26,,NO,1988-07-22
31769.0,MAYFAIR VILLAGE,3310 TATES CREEK ROAD,ACTIVE,1.0,99.0,2015-09-21,  31,NO,1988-07-22
90195.0,MC ALISTER'S DELI,836 EUCLID AVE #105,ACTIVE,1.0,100.0,2016-01-11,,NO,2016-01-11
54985.0,MCCARTHY'S IRISH BAR,117 S UPPER ST,ACTIVE,1.0,100.0,2015-01-30,,NO,1996-03-18
54985.0,MCCARTHY'S IRISH BAR,117 S UPPER ST,ACTIVE,1.0,100.0,2015-07-15,,NO,1996-03-18
54985.0,MCCARTHY'S IRISH BAR,117 S UPPER ST,ACTIVE,1.0,100.0,2015-12-22,,NO,1996-03-18
31771.0,MCDONALD'S,357 SOUTH LIMESTONE,ACTIVE,1.0,100.0,2015-03-23,,NO,1988-07-22
31771.0,MCDONALD'S,357 SOUTH LIMESTONE,ACTIVE,1.0,98.0,2015-09-17,   8,NO,1988-07-22
31774.0,MCDONALD'S,1499 RUSSELL CAVE RD.,ACTIVE,1.0,96.0,2015-01-08,  15  18  19  23,NO,1988-07-22
31774.0,MCDONALD'S,1499 RUSSELL CAVE RD.,ACTIVE,1.0,98.0,2015-08-05,  19  30,NO,1988-07-22
31776.0,MCDONALD'S,2271 ELKHORN DRIVE,ACTIVE,1.0,95.0,2015-05-29,  17  20,NO,1988-07-22
31776.0,MCDONALD'S,2271 ELKHORN DRIVE,ACTIVE,2.0,99.0,2015-05-29,  20,NO,1988-07-22
31776.0,MCDONALD'S,2271 ELKHORN DRIVE,ACTIVE,1.0,91.0,2015-11-04,  11  15  19  20  32,NO,1988-07-22
